,date,metric,theil_inequality,theil_bg_inequality,theil_wg_inequality
63,2019-11-25,avg_tt,0.012856775283275146,0.0006205267297185284,0.012236248553556617
64,2019-11-25,thr_15min_pois,0.1731460116331323,0.004461378922467667,0.16868463271066464
65,2019-11-25,avg_hops,0.02009807698822876,0.0010460620314942902,0.01905201495673447
66,2019-02-04,avg_tt,0.013136756591899376,0.0006367673146073193,0.012499989277292057
67,2019-02-04,thr_15min_pois,0.18264390372496322,0.004243997774839595,0.17839990595012362
68,2019-02-04,avg_hops,0.019689353200280285,0.001071762466441084,0.0186175907338392
69,2019-10-21,avg_tt,0.018418911758123217,0.0002175625699323315,0.018201349188190885
70,2019-10-21,thr_15min_pois,0.24073876393449659,0.0027456450875099347,0.23799311884698665
71,2019-10-21,avg_hops,0.025393963705895865,0.000704235839806569,0.024689727866089296
72,2019-08-12,avg_tt,0.02509207055019878,5.238832444407968e-06,0.025086831717754374
73,2019-08-12,thr_15min_pois,0.07628766299429741,4.726332609173529e-06,0.07628293666168824
74,2019-08-12,avg_hops,0.026035021226541093,0.0001932006880854993,0.025841820538455594
75,2019-12-23,avg_tt,0.02016699351883827,9.083756715374224e-05,0.020076155951684528
76,2019-12-23,thr_15min_pois,0.19654888945054144,0.0008895803681629177,0.19565930908237852
77,2019-12-23,avg_hops,0.028051480437867562,0.0005667640054134448,0.027484716432454117
78,2019-11-11,avg_tt,0.012701499789617703,0.0006227364367567927,0.01207876335286091
79,2019-11-11,thr_15min_pois,0.17191730417710321,0.004554664388758643,0.16736263978834456
80,2019-11-11,avg_hops,0.01976524502916789,0.0010410617920641636,0.018724183237103727
81,2019-01-21,avg_tt,0.013151261351132613,0.0006421545391652288,0.012509106811967385
82,2019-01-21,thr_15min_pois,0.18247618044161634,0.0043140400713188795,0.17816214037029746
83,2019-01-21,avg_hops,0.019680476124665145,0.001078610370171918,0.018601865754493227
84,2019-05-13,avg_tt,0.012775676201731886,0.0006059431757797634,0.012169733025952123
85,2019-05-13,thr_15min_pois,0.18261901864356642,0.004417751879616856,0.17820126676394957
86,2019-05-13,avg_hops,0.019552668536735394,0.000986370132670028,0.018566298404065366
87,2019-02-18,avg_tt,0.022592527579109956,1.0414728617105004e-10,0.02259252747496267
88,2019-02-18,thr_15min_pois,0.036302047347925866,2.3562675619606677e-06,0.036299691080363905
89,2019-02-18,avg_hops,0.01919948768295949,0.00026366873401118505,0.018935818948948302
90,2019-03-04,avg_tt,0.01307781625077949,0.0005981307088213962,0.012479685541958094
91,2019-03-04,thr_15min_pois,0.1857959937155174,0.004116887840791492,0.1816791058747259
92,2019-03-04,avg_hops,0.0196436133170614,0.0010723512199714257,0.018571262097089973
93,2019-06-17,avg_tt,0.012596917685491768,0.0005892168782506424,0.012007700807241126
94,2019-06-17,thr_15min_pois,0.17946519948099593,0.00437983951889296,0.17508535996210298
95,2019-06-17,avg_hops,0.01957888311559056,0.0009684878954888641,0.018610395220101696
96,2019-07-15,avg_tt,0.012637181512023801,0.0005727409862201771,0.012064440525803624
97,2019-07-15,thr_15min_pois,0.18275342241817297,0.0043203428845394465,0.17843307953363352
98,2019-07-15,avg_hops,0.019716998738653388,0.000996312581352722,0.018720686157300666
99,2019-07-08,avg_tt,0.012639094837454833,0.0005878153059062641,0.012051279531548569
100,2019-07-08,thr_15min_pois,0.17720773523984773,0.004426349454973985,0.17278138578487373
101,2019-07-08,avg_hops,0.019745242106841903,0.0009715065228097092,0.018773735584032194
102,2019-11-18,avg_tt,0.012701499789617703,0.0006227364367567927,0.01207876335286091
103,2019-11-18,thr_15min_pois,0.17191730417710321,0.004554664388758643,0.16736263978834456
104,2019-11-18,avg_hops,0.01976524502916789,0.0010410617920641636,0.018724183237103727
105,2019-03-25,avg_tt,0.01281402334442208,0.0005635685741117794,0.0122504547703103
106,2019-03-25,thr_15min_pois,0.1867184641530652,0.003471066563584986,0.18324739758948022
107,2019-03-25,avg_hops,0.019551619000959513,0.0010572144372714837,0.01849440456368803
108,2019-09-16,avg_tt,0.01275074085751385,0.0006268233778173142,0.012123917479696536
109,2019-09-16,thr_15min_pois,0.17318754905137898,0.004761102398268616,0.16842644665311035
110,2019-09-16,avg_hops,0.020163460863688504,0.0010671946207324208,0.019096266242956083
111,2019-03-18,avg_tt,0.01281402334442208,0.0005635685741117794,0.0122504547703103
112,2019-03-18,thr_15min_pois,0.1867184641530652,0.003471066563584986,0.18324739758948022
113,2019-03-18,avg_hops,0.019551619000959513,0.0010572144372714837,0.01849440456368803
114,2019-07-29,avg_tt,0.012593293443509951,0.0005658629947965059,0.012027430448713445
115,2019-07-29,thr_15min_pois,0.18239965661383323,0.004299600222959395,0.17810005639087384
116,2019-07-29,avg_hops,0.01945403248137577,0.0009985850357383877,0.01845544744563738
117,2019-01-28,avg_tt,0.013018048401204043,0.0006324828399289009,0.012385565561275142
118,2019-01-28,thr_15min_pois,0.1814328975412748,0.004144960689332004,0.1772879368519428
119,2019-01-28,avg_hops,0.019806051784989235,0.0010797953024921196,0.018726256482497115
120,2019-05-06,avg_tt,0.012614472545122896,0.00057266911778453,0.012041803427338366
121,2019-05-06,thr_15min_pois,0.18419954979692044,0.0036459492352654624,0.18055360056165498
122,2019-05-06,avg_hops,0.01926535372912106,0.0009571982203749399,0.01830815550874612
123,2019-11-04,avg_tt,0.016780956840673746,7.1251917045272225e-06,0.016773831648969218
124,2019-11-04,thr_15min_pois,0.10211712840679744,5.76017723098992e-05,0.10205952663448754
125,2019-11-04,avg_hops,0.01895157159365168,0.00024216789280524613,0.018709403700846436
126,2019-04-08,avg_tt,0.012812234879520764,0.0005633068944096327,0.012248927985111131
127,2019-04-08,thr_15min_pois,0.18673926096419458,0.003468235580419997,0.18327102538377457
128,2019-04-08,avg_hops,0.019544761830271592,0.0010554569832054266,0.018489304847066165
129,2019-06-10,avg_tt,0.08748877013698227,0.0005159551309892856,0.08697281500599298
130,2019-06-10,thr_15min_pois,0.5769177252193481,6.693413823494199e-05,0.5768507910811131
131,2019-06-10,avg_hops,0.10956500494500947,1.0231619964866639e-05,0.1095547733250446
132,2019-04-01,avg_tt,0.0186264270001891,0.0004516539792124106,0.01817477302097669
133,2019-04-01,thr_15min_pois,0.2775111625553357,0.004604188740418222,0.27290697381491746
134,2019-04-01,avg_hops,0.020593248638755425,0.0009609923210847533,0.01963225631767067
135,2019-07-22,avg_tt,0.01264138439523608,0.0005738981344555749,0.012067486260780505
136,2019-07-22,thr_15min_pois,0.18264617927324608,0.004326494712794747,0.17831968456045133
137,2019-07-22,avg_hops,0.019716303087424177,0.000996562663222872,0.018719740424201305
138,2019-12-09,avg_tt,0.026668359383431584,0.00020447647755561169,0.026463882905875973
139,2019-12-09,thr_15min_pois,3.2057215297734523,0.024343969525688527,3.1813775602477636
140,2019-12-09,avg_hops,0.013105724007772941,0.00019650401370654817,0.012909219994066393
141,2019-08-19,avg_tt,0.019868705751003076,0.00015163651047325234,0.019717069240529822
142,2019-08-19,thr_15min_pois,0.2584714201881896,0.0014949791453647103,0.25697644104282485
143,2019-08-19,avg_hops,0.024997864603942144,0.0007023920371726361,0.02429547256676951
144,2019-09-30,avg_tt,0.012719653342696481,0.0006422133515406776,0.012077439991155804
145,2019-09-30,thr_15min_pois,0.1732629052903824,0.004721715845921889,0.1685411894444605
146,2019-09-30,avg_hops,0.019957568023602983,0.0010502380292057856,0.018907329994397197
147,2019-01-14,avg_tt,0.018572782273864972,4.350549814448931e-06,0.018568431724050524
148,2019-01-14,thr_15min_pois,0.07806850056630729,1.9087956559749042e-05,0.07804941260974754
149,2019-01-14,avg_hops,0.01949958105611665,0.00017491042587912398,0.019324670630237527
150,2019-04-29,avg_tt,0.01631705829824072,8.212746584264526e-07,0.016316237023582293
151,2019-04-29,thr_15min_pois,0.26500935332290626,6.701976477189574e-05,0.26494233355813435
152,2019-04-29,avg_hops,0.018556626767981966,0.00016312920039152773,0.018393497567590438
153,2019-10-14,avg_tt,0.012735841018950951,0.0006437784243103276,0.012092062594640624
154,2019-10-14,thr_15min_pois,0.17330729356173175,0.004722692694497696,0.16858460086723404
155,2019-10-14,avg_hops,0.019958265924103883,0.0010499609101554085,0.018908305013948475
156,2020-01-06,avg_tt,0.02109370274368515,1.1958968729804554e-05,0.021081743774955346
157,2020-01-06,thr_15min_pois,0.11123237558842991,1.0689198295208303e-05,0.1112216863901347
158,2020-01-06,avg_hops,0.02262929246813063,0.00015255079951077312,0.022476741668619855
159,2020-06-22,avg_tt,0.01349596188357975,0.0006666029142200908,0.01282935896935966
160,2020-06-22,thr_15min_pois,0.17787351899424483,0.004502769078664329,0.1733707499155805
161,2020-06-22,avg_hops,0.019365342269512212,0.0010153252981408185,0.018350016971371393
162,2020-08-31,avg_tt,0.022942855735417114,0.0001923585080612373,0.02275049722735588
163,2020-08-31,thr_15min_pois,0.21586058402424654,0.0015015046494648923,0.21435907937478166
164,2020-08-31,avg_hops,0.02939152111967917,0.0008408974230278872,0.028550623696651282
165,2020-01-27,avg_tt,0.012843872178748682,0.0006355088038285002,0.012208363374920182
166,2020-01-27,thr_15min_pois,0.1732461973227641,0.004799108917137827,0.16844708840562628
167,2020-01-27,avg_hops,0.019611475843454445,0.0010794821964553343,0.01853199364699911
168,2020-08-10,avg_tt,0.012947633286313534,0.0006480245774172985,0.012299608708896235
169,2020-08-10,thr_15min_pois,0.17502517921199315,0.004312947226879069,0.1707122319851141
170,2020-08-10,avg_hops,0.01989111513811036,0.0011231032749191051,0.018768011863191256
171,2020-07-13,avg_tt,0.012660008782820333,0.0006301630635406306,0.012029845719279703
172,2020-07-13,thr_15min_pois,0.17469893440857553,0.0042398834815098665,0.17045905092706568
173,2020-07-13,avg_hops,0.01919682085263342,0.001032058683153994,0.018164762169479425
174,2020-03-16,avg_tt,0.012758392194685303,0.0006195107442086879,0.012138881450476615
175,2020-03-16,thr_15min_pois,0.17663340764238278,0.004225028599951643,0.17240837904243114
176,2020-03-16,avg_hops,0.01961853462336361,0.0010249625127736785,0.018593572110589932
177,2020-09-07,avg_tt,0.01261743512776694,0.0005902993286337303,0.012027135799133209
178,2020-09-07,thr_15min_pois,0.1768136271074433,0.0030165189003608026,0.1737971082070825
179,2020-09-07,avg_hops,0.018107153364990178,0.0009755752256111715,0.017131578139379006
180,2020-06-29,avg_tt,0.013292105977386656,0.0006647768856091543,0.012627329091777502
181,2020-06-29,thr_15min_pois,0.17664818023561468,0.004444061438070572,0.1722041187975441
182,2020-06-29,avg_hops,0.01926340910916123,0.001014501854098595,0.018248907255062636
183,2020-05-11,avg_tt,0.013697410537750797,0.0006758820208584981,0.013021528516892299
184,2020-05-11,thr_15min_pois,0.18282981670222,0.004676879422906663,0.17815293727931336
185,2020-05-11,avg_hops,0.019058712056894734,0.0009913553042439592,0.018067356752650775
186,2020-06-08,avg_tt,0.01349596188357975,0.0006666029142200908,0.01282935896935966
187,2020-06-08,thr_15min_pois,0.17787351899424483,0.004502769078664329,0.1733707499155805
188,2020-06-08,avg_hops,0.019365342269512212,0.0010153252981408185,0.018350016971371393
189,2020-08-24,avg_tt,0.012548912076749956,0.0005873683525573353,0.01196154372419262
190,2020-08-24,thr_15min_pois,0.17548274685703655,0.0032549815665938522,0.1722277652904427
191,2020-08-24,avg_hops,0.0180765510283045,0.0009859452261540037,0.017090605802150497
192,2020-12-21,avg_tt,0.014053088125374967,0.0005552486310193248,0.013497839494355643
193,2020-12-21,thr_15min_pois,0.19272050721416842,0.0031140116978175952,0.18960649551635084
194,2020-12-21,avg_hops,0.019749150152682284,0.0010718923869874296,0.018677257765694854
195,2020-02-24,avg_tt,0.01282256663978182,0.0006161304587437889,0.012206436181038031
196,2020-02-24,thr_15min_pois,0.17657829037305903,0.004370412005870315,0.1722078783671887
197,2020-02-24,avg_hops,0.019419760715694647,0.001040846043398675,0.018378914672295972
198,2020-10-19,avg_tt,0.018665426332756554,3.99250288872317e-05,0.01862550130386932
199,2020-10-19,thr_15min_pois,0.03347006391497154,4.680267064692588e-06,0.03346538364790685
200,2020-10-19,avg_hops,0.014608051601843496,6.46422233601977e-05,0.014543409378483297
201,2020-12-14,avg_tt,0.025570149369819394,0.0002192095801513954,0.025350939789668
202,2020-12-14,thr_15min_pois,0.22050192196574908,0.0016618329606091047,0.21884008900514
203,2020-12-14,avg_hops,0.028406251677194214,0.0008328972425311228,0.02757335443466309
204,2020-09-21,avg_tt,0.024794002360620643,1.261594883995268e-06,0.02479274076573665
205,2020-09-21,thr_15min_pois,0.10289473017659674,4.484558760623706e-05,0.1028498845889905
206,2020-09-21,avg_hops,0.026917765180680207,0.00023649498348333152,0.026681270197196877
207,2020-01-13,avg_tt,0.012858846778484737,0.0006104039060830894,0.012248442872401647
208,2020-01-13,thr_15min_pois,0.1754502943533879,0.004692634485849764,0.17075765986753816
209,2020-01-13,avg_hops,0.019539052352725926,0.0010395420211408574,0.01849951033158507
210,2020-07-06,avg_tt,0.013283189548217715,0.0006833291544206602,0.012599860393797055
211,2020-07-06,thr_15min_pois,0.17386106797189135,0.00431823022864064,0.1695428377432507
212,2020-07-06,avg_hops,0.020053641723781285,0.0011788538235481504,0.018874787900233135
213,2020-11-16,avg_tt,0.01337323833552341,0.0006057919452937335,0.012767446390229677
214,2020-11-16,thr_15min_pois,0.18495168771649165,0.0033450199925464247,0.18160666772394524
215,2020-11-16,avg_hops,0.01863790122602618,0.0009708462375777535,0.017667054988448425
216,2020-10-12,avg_tt,0.01338976861865424,0.0006080564079171333,0.012781712210737107
217,2020-10-12,thr_15min_pois,0.18670333950106813,0.003483810217188646,0.18321952928387947
218,2020-10-12,avg_hops,0.018802949790281506,0.0010151069555999585,0.017787842834681548
219,2020-11-23,avg_tt,0.013156495905173374,0.0005855855198166303,0.012570910385356744
220,2020-11-23,thr_15min_pois,0.18357857040907158,0.003069225449559683,0.1805093449595119
221,2020-11-23,avg_hops,0.01902976731628238,0.0010002462052570542,0.018029521111025324
222,2020-05-18,avg_tt,0.023720562244220148,0.00024210900081272392,0.023478453243407423
223,2020-05-18,thr_15min_pois,0.23647217914519972,0.0019595886219785953,0.23451259052322113
224,2020-05-18,avg_hops,0.029498878666849502,0.0008247645956841708,0.02867411407116533
225,2020-07-27,avg_tt,0.012662212913575267,0.0006302079461068949,0.012032004967468372
226,2020-07-27,thr_15min_pois,0.17469893440857553,0.0042398834815098665,0.17045905092706568
227,2020-07-27,avg_hops,0.019204571529444582,0.0010321192703815658,0.018172452259063016
228,2020-06-15,avg_tt,0.02517688755114999,7.582935902984353e-06,0.025169304615247003
229,2020-06-15,thr_15min_pois,0.11782798276190021,8.378343356703864e-05,0.11774419932833317
230,2020-06-15,avg_hops,0.02652215536988947,0.00022465468144564245,0.026297500688443824
231,2020-08-03,avg_tt,0.02511240868125363,0.00018891170982869576,0.024923496971424933
232,2020-08-03,thr_15min_pois,0.22893207346143513,0.00043282156569691456,0.22849925189573822
233,2020-08-03,avg_hops,0.030503365572118957,0.0006280161922879897,0.029875349379830968
234,2020-10-26,avg_tt,0.013114131675166832,0.000584533570980008,0.012529598104186824
235,2020-10-26,thr_15min_pois,0.18493521424898807,0.003252187441165219,0.18168302680782283
236,2020-10-26,avg_hops,0.018561742502674936,0.000975688309211839,0.017586054193463097
237,2020-03-02,avg_tt,0.012580738473589318,0.0006213031474160587,0.01195943532617326
238,2020-03-02,thr_15min_pois,0.17802841127731456,0.004281364132802043,0.1737470471445125
239,2020-03-02,avg_hops,0.019517473241323288,0.0010221374855074912,0.018495335755815797
240,2020-09-28,avg_tt,0.019034608121494784,4.270253953641114e-06,0.019030337867541144
241,2020-09-28,thr_15min_pois,0.06182978737494167,2.0628713359043677e-05,0.061809158661582625
242,2020-09-28,avg_hops,0.020472100664461052,0.00020491524805508164,0.020267185416405972
243,2020-05-25,avg_tt,0.03665958918016877,1.4314083187778794e-05,0.03664527509698099
244,2020-05-25,thr_15min_pois,1.688427896840273,0.005075242374940489,1.6833526544653326
245,2020-05-25,avg_hops,0.09711755140526514,0.00015391529155081747,0.09696363611371432
246,2020-03-30,avg_tt,0.012273909871484792,0.0005842344056129628,0.011689675465871829
247,2020-03-30,thr_15min_pois,0.15998373246880307,0.004580251427326813,0.15540348104147625
248,2020-03-30,avg_hops,0.0183712667735808,0.0009870528203475143,0.017384213953233286
249,2020-12-07,avg_tt,0.013120386717000892,0.0005805820695739018,0.01253980464742699
250,2020-12-07,thr_15min_pois,0.18319824510065735,0.0030053155684306374,0.1801929295322267
251,2020-12-07,avg_hops,0.01898972283126763,0.0009967680983713235,0.017992954732896308
252,2020-03-09,avg_tt,0.01252134859313588,0.0006238204055555308,0.01189752818758035
253,2020-03-09,thr_15min_pois,0.18037749928798322,0.004416992590524013,0.17596050669745922
254,2020-03-09,avg_hops,0.01933222933172355,0.0010208878400897181,0.018311341491633833
255,2020-04-20,avg_tt,0.016344057059542835,0.0004883103728578978,0.015855746686684935
256,2020-04-20,thr_15min_pois,0.21600486801240304,0.005537989466845646,0.2104668785455574
257,2020-04-20,avg_hops,0.025781627654520082,0.001149755295420194,0.024631872359099888
258,2020-05-04,avg_tt,0.014268032817193492,0.0007269200901544697,0.013541112727039022
259,2020-05-04,thr_15min_pois,0.18259798385359582,0.005401432963116688,0.17719655089047914
260,2020-05-04,avg_hops,0.019059066334400684,0.0009917330509058297,0.018067333283494854
261,2020-04-06,avg_tt,0.012344892383410244,0.0005816852453001328,0.011763207138110111
262,2020-04-06,thr_15min_pois,0.16256349519134428,0.004583870053523634,0.15797962513782066
263,2020-04-06,avg_hops,0.01864746733021837,0.0010045716783193548,0.017642895651899016
264,2020-02-17,avg_tt,0.012835280118559767,0.0006141268537495602,0.012221153264810207
265,2020-02-17,thr_15min_pois,0.17499612690126118,0.004463659486975677,0.17053246741428552
266,2020-02-17,avg_hops,0.019510304372519126,0.0010394333190395927,0.018470871053479533
267,2020-09-14,avg_tt,0.012808087889528192,0.0005921656388453607,0.012215922250682831
268,2020-09-14,thr_15min_pois,0.17813350677434397,0.0030873746956655568,0.17504613207867842
269,2020-09-14,avg_hops,0.018115783441424445,0.0009714804799188688,0.017144302961505577
270,2020-07-20,avg_tt,0.018396000289451295,7.213753775074314e-06,0.018388786535676223
271,2020-07-20,thr_15min_pois,0.08504418701716271,3.587701218232646e-05,0.08500831000498038
272,2020-07-20,avg_hops,0.02205377431353884,0.00022356754718655045,0.02183020676635229
273,2020-11-09,avg_tt,0.013425289191303848,0.0006085151884460197,0.012816774002857828
274,2020-11-09,thr_15min_pois,0.18628967877629937,0.0033775252023117708,0.1829121535739876
275,2020-11-09,avg_hops,0.01871792844080135,0.0009733726541530374,0.01774455578664831
276,2020-06-01,avg_tt,0.01597436889950133,0.0006327728309810446,0.015341596068520286
277,2020-06-01,thr_15min_pois,0.1674002083360294,0.005019374311856992,0.16238083402417242
278,2020-06-01,avg_hops,0.021105476735069354,0.0011819936460721915,0.019923483088997163
279,2020-04-13,avg_tt,0.021216555175408103,6.539964369954403e-06,0.021210015211038147
280,2020-04-13,thr_15min_pois,0.05122512092738083,5.825571496577376e-07,0.05122453837023117
281,2020-04-13,avg_hops,0.026573998011098027,0.00021042882853160479,0.026363569182566424
282,2020-02-10,avg_tt,0.03845057898756225,5.2038780073987954e-05,0.038398540207488265
283,2020-02-10,thr_15min_pois,1.8718019068794274,0.004152568610434414,1.867649338268993
284,2020-02-10,avg_hops,0.06516038378692877,0.00018677576288577205,0.064973608024043
285,2020-03-23,avg_tt,0.013812566710191437,0.0004572688812026146,0.013355297828988822
286,2020-03-23,thr_15min_pois,0.17901896072079101,0.0035875642400469976,0.17543139648074402
287,2020-03-23,avg_hops,0.020229797569617812,0.0009249793837457013,0.01930481818587211
288,2020-11-30,avg_tt,0.013074076927928686,0.000573538641027594,0.012500538286901092
289,2020-11-30,thr_15min_pois,0.18248192442998815,0.002915713589756501,0.17956621084023164
290,2020-11-30,avg_hops,0.018940803957070974,0.0009960303053445606,0.017944773651726413
291,2020-08-17,avg_tt,0.012983719253900457,0.0006373731409594005,0.012346346112941057
292,2020-08-17,thr_15min_pois,0.1759035431585589,0.004158871308987205,0.1717446718495717
293,2020-08-17,avg_hops,0.01849771972165451,0.0010552003671819576,0.017442519354472552
294,2020-01-20,avg_tt,0.012859209022294038,0.0006282017600568769,0.012231007262237161
295,2020-01-20,thr_15min_pois,0.177460289634306,0.00460233664906258,0.17285795298524342
296,2020-01-20,avg_hops,0.01942436968154005,0.001063069269770383,0.018361300411769668
297,2020-12-28,avg_tt,0.01406153877617125,0.0005539793598536048,0.013507559416317646
298,2020-12-28,thr_15min_pois,0.1938149532293667,0.003092586833655514,0.1907223663957112
299,2020-12-28,avg_hops,0.01974554904745988,0.0010715406566704673,0.018674008390789414
300,2020-10-05,avg_tt,0.025180516065085347,0.00042305859631310873,0.02475745746877224
301,2020-10-05,thr_15min_pois,0.22680180830308366,0.0029506671475477836,0.2238511411555359
302,2020-10-05,avg_hops,0.03139026169080968,0.0009123263957589584,0.030477935295050725
303,2020-02-03,avg_tt,0.012862500096614056,0.0006403405783722629,0.012222159518241793
304,2020-02-03,thr_15min_pois,0.17360586424014943,0.0048886086623336905,0.16871725557781575
305,2020-02-03,avg_hops,0.019649382865248755,0.0010727298260752235,0.01857665303917353
306,2020-04-27,avg_tt,0.021665077816481845,2.200819533569858e-05,0.021643069621146146
307,2020-04-27,thr_15min_pois,0.06526384648679309,0.00013341575314941567,0.06513043073364368
308,2020-04-27,avg_hops,0.028521593032185356,0.0003545732381287081,0.02816701979405665
309,2020-11-02,avg_tt,0.013405742437773068,0.0006097337174596901,0.012796008720313378
310,2020-11-02,thr_15min_pois,0.18679281573456621,0.0033739094030990555,0.18341890633146715
311,2020-11-02,avg_hops,0.018588090459987838,0.0009795599842689524,0.017608530475718885
312,2021-10-25,avg_tt,0.056077990988428916,7.282290470874558e-05,0.05600516808372017
313,2021-10-25,thr_15min_pois,0.6498160136404239,0.00013330134450410466,0.6496827122959198
314,2021-10-25,avg_hops,0.14517714634830794,0.0006757334056570162,0.14450141294265093
315,2021-09-20,avg_tt,0.013693005378542566,0.0005971152806216219,0.013095890097920945
316,2021-09-20,thr_15min_pois,0.19557615430188482,0.0045887990508793955,0.19098735525100544
